PERSON TYPE,PER,ORIG PURPOSE,TIME USE
OTHER NON WORKING ADULT,11,MEAL,11
OTHER NON WORKING ADULT,11,SOC AND REC,260
OTHER NON WORKING ADULT,11,COMMUTE,639
OTHER NON WORKING ADULT,11,OTHER,22
OTHER NON WORKING ADULT,12,HOME,7755
OTHER NON WORKING ADULT,12,WORK,209
OTHER NON WORKING ADULT,12,SCHOOL,207
OTHER NON WORKING ADULT,12,ESCORT,51
OTHER NON WORKING ADULT,12,SHOP,452
OTHER NON WORKING ADULT,12,MEAL,24
OTHER NON WORKING ADULT,12,SOC AND REC,342
OTHER NON WORKING ADULT,12,COMMUTE,729
OTHER NON WORKING ADULT,12,OTHER,20
OTHER NON WORKING ADULT,13,HOME,7201
OTHER NON WORKING ADULT,13,WORK,296
OTHER NON WORKING ADULT,13,SCHOOL,310
OTHER NON WORKING ADULT,13,ESCORT,46
OTHER NON WORKING ADULT,13,SHOP,632
OTHER NON WORKING ADULT,13,MEAL,115
OTHER NON WORKING ADULT,13,SOC AND REC,361
OTHER NON WORKING ADULT,13,COMMUTE,810
OTHER NON WORKING ADULT,13,OTHER,20
OTHER NON WORKING ADULT,14,HOME,6789
OTHER NON WORKING ADULT,14,WORK,414
OTHER NON WORKING ADULT,14,SCHOOL,339
OTHER NON WORKING ADULT,14,ESCORT,53
OTHER NON WORKING ADULT,14,SHOP,778
OTHER NON WORKING ADULT,14,MEAL,103
OTHER NON WORKING ADULT,14,SOC AND REC,441
OTHER NON WORKING ADULT,14,COMMUTE,854
OTHER NON WORKING ADULT,14,OTHER,19
OTHER NON WORKING ADULT,15,HOME,6299
OTHER NON WORKING ADULT,15,WORK,436
OTHER NON WORKING ADULT,15,SCHOOL,344
OTHER NON WORKING ADULT,15,ESCORT,66
OTHER NON WORKING ADULT,15,SHOP,1020
OTHER NON WORKING ADULT,15,MEAL,40
OTHER NON WORKING ADULT,15,SOC AND REC,544
OTHER NON WORKING ADULT,15,COMMUTE,1023
OTHER NON WORKING ADULT,15,OTHER,18
OTHER NON WORKING ADULT,16,HOME,6234
OTHER NON WORKING ADULT,16,WORK,467
OTHER NON WORKING ADULT,16,SCHOOL,367
OTHER NON WORKING ADULT,16,ESCORT,81
OTHER NON WORKING ADULT,16,SHOP,1178
OTHER NON WORKING ADULT,16,MEAL,44
OTHER NON WORKING ADULT,16,SOC AND REC,544
OTHER NON WORKING ADULT,16,COMMUTE,857
OTHER NON WORKING ADULT,16,OTHER,18
OTHER NON WORKING ADULT,17,HOME,6009
OTHER NON WORKING ADULT,17,WORK,487
OTHER NON WORKING ADULT,17,SCHOOL,379
OTHER NON WORKING ADULT,17,ESCORT,107
OTHER NON WORKING ADULT,17,SHOP,1259
OTHER NON WORKING ADULT,17,MEAL,82
OTHER NON WORKING ADULT,17,SOC AND REC,508
OTHER NON WORKING ADULT,17,COMMUTE,939
OTHER NON WORKING ADULT,17,OTHER,20
OTHER NON WORKING ADULT,18,HOME,5991
OTHER NON WORKING ADULT,18,WORK,476
OTHER NON WORKING ADULT,18,SCHOOL,410
OTHER NON WORKING ADULT,18,ESCORT,110
OTHER NON WORKING ADULT,18,SHOP,1219
OTHER NON WORKING ADULT,18,MEAL,172
OTHER NON WORKING ADULT,18,SOC AND REC,495
OTHER NON WORKING ADULT,18,COMMUTE,894
OTHER NON WORKING ADULT,18,OTHER,23
OTHER NON WORKING ADULT,19,HOME,5963
OTHER NON WORKING ADULT,19,WORK,516
OTHER NON WORKING ADULT,19,SCHOOL,419
OTHER NON WORKING ADULT,19,ESCORT,126
OTHER NON WORKING ADULT,19,SHOP,1198
OTHER NON WORKING ADULT,19,MEAL,259
OTHER NON WORKING ADULT,19,SOC AND REC,465
OTHER NON WORKING ADULT,19,COMMUTE,824
OTHER NON WORKING ADULT,19,OTHER,21
OTHER NON WORKING ADULT,20,HOME,5934
OTHER NON WORKING ADULT,20,WORK,527
OTHER NON WORKING ADULT,20,SCHOOL,413
OTHER NON WORKING ADULT,20,ESCORT,135
OTHER NON WORKING ADULT,20,SHOP,1182
OTHER NON WORKING ADULT,20,MEAL,258
OTHER NON WORKING ADULT,20,SOC AND REC,500
OTHER NON WORKING ADULT,20,COMMUTE,822
OTHER NON WORKING ADULT,20,OTHER,18
OTHER NON WORKING ADULT,21,HOME,5973
OTHER NON WORKING ADULT,21,WORK,523
OTHER NON WORKING ADULT,21,SCHOOL,409
OTHER NON WORKING ADULT,21,ESCORT,111
OTHER NON WORKING ADULT,21,SHOP,1183
OTHER NON WORKING ADULT,21,MEAL,172
OTHER NON WORKING ADULT,21,SOC AND REC,548
OTHER NON WORKING ADULT,21,COMMUTE,854
OTHER NON WORKING ADULT,21,OTHER,18
OTHER NON WORKING ADULT,22,HOME,5997
OTHER NON WORKING ADULT,22,WORK,525
OTHER NON WORKING ADULT,22,SCHOOL,398
OTHER NON WORKING ADULT,22,ESCORT,99
OTHER NON WORKING ADULT,22,SHOP,1220
OTHER NON WORKING ADULT,22,MEAL,149
OTHER NON WORKING ADULT,22,SOC AND REC,541
OTHER NON WORKING ADULT,22,COMMUTE,853
OTHER NON WORKING ADULT,22,OTHER,8
OTHER NON WORKING ADULT,23,HOME,6054
OTHER NON WORKING ADULT,23,WORK,511
OTHER NON WORKING ADULT,23,SCHOOL,376
OTHER NON WORKING ADULT,23,ESCORT,101
OTHER NON WORKING ADULT,23,SHOP,1180
OTHER NON WORKING ADULT,23,MEAL,121
OTHER NON WORKING ADULT,23,SOC AND REC,539
OTHER NON WORKING ADULT,23,COMMUTE,897
OTHER NON WORKING ADULT,23,OTHER,12
OTHER NON WORKING ADULT,24,HOME,6168
OTHER NON WORKING ADULT,24,WORK,465
OTHER NON WORKING ADULT,24,SCHOOL,310
OTHER NON WORKING ADULT,24,ESCORT,101
OTHER NON WORKING ADULT,24,SHOP,1187
OTHER NON WORKING ADULT,24,MEAL,116
OTHER NON WORKING ADULT,24,SOC AND REC,553
OTHER NON WORKING ADULT,24,COMMUTE,880
OTHER NON WORKING ADULT,24,OTHER,10
OTHER NON WORKING ADULT,25,HOME,6364
OTHER NON WORKING ADULT,25,WORK,437
OTHER NON WORKING ADULT,25,SCHOOL,258
OTHER NON WORKING ADULT,25,ESCORT,117
OTHER NON WORKING ADULT,25,SHOP,1087
OTHER NON WORKING ADULT,25,MEAL,70
OTHER NON WORKING ADULT,25,SOC AND REC,554
OTHER NON WORKING ADULT,25,COMMUTE,893
OTHER NON WORKING ADULT,25,OTHER,11
OTHER NON WORKING ADULT,26,HOME,6519
OTHER NON WORKING ADULT,26,WORK,440
OTHER NON WORKING ADULT,26,SCHOOL,191
OTHER NON WORKING ADULT,26,ESCORT,86
OTHER NON WORKING ADULT,26,SHOP,914
OTHER NON WORKING ADULT,26,MEAL,69
OTHER NON WORKING ADULT,26,SOC AND REC,492
OTHER NON WORKING ADULT,26,COMMUTE,1076
OTHER NON WORKING ADULT,26,OTHER,4
OTHER NON WORKING ADULT,27,HOME,6822
OTHER NON WORKING ADULT,27,WORK,436
OTHER NON WORKING ADULT,27,SCHOOL,165
OTHER NON WORKING ADULT,27,ESCORT,95
OTHER NON WORKING ADULT,27,SHOP,761
OTHER NON WORKING ADULT,27,MEAL,89
OTHER NON WORKING ADULT,27,SOC AND REC,456
OTHER NON WORKING ADULT,27,COMMUTE,956
OTHER NON WORKING ADULT,27,OTHER,11
OTHER NON WORKING ADULT,28,HOME,7215
OTHER NON WORKING ADULT,28,WORK,395
OTHER NON WORKING ADULT,28,SCHOOL,156
OTHER NON WORKING ADULT,28,ESCORT,94
OTHER NON WORKING ADULT,28,SHOP,591
OTHER NON WORKING ADULT,28,MEAL,114
OTHER NON WORKING ADULT,28,SOC AND REC,469
OTHER NON WORKING ADULT,28,COMMUTE,743
OTHER NON WORKING ADULT,28,OTHER,12
OTHER NON WORKING ADULT,29,HOME,7109
OTHER NON WORKING ADULT,29,WORK,368
OTHER NON WORKING ADULT,29,SCHOOL,140
OTHER NON WORKING ADULT,29,ESCORT,97
OTHER NON WORKING ADULT,29,SHOP,585
OTHER NON WORKING ADULT,29,MEAL,178
OTHER NON WORKING ADULT,29,SOC AND REC,538
OTHER NON WORKING ADULT,29,COMMUTE,765
OTHER NON WORKING ADULT,29,OTHER,10
OTHER NON WORKING ADULT,30,HOME,7291
OTHER NON WORKING ADULT,30,WORK,300
OTHER NON WORKING ADULT,30,SCHOOL,135
OTHER NON WORKING ADULT,30,ESCORT,55
OTHER NON WORKING ADULT,30,SHOP,514
OTHER NON WORKING ADULT,30,MEAL,208
OTHER NON WORKING ADULT,30,SOC AND REC,585
OTHER NON WORKING ADULT,30,COMMUTE,687
OTHER NON WORKING ADULT,30,OTHER,17
OTHER NON WORKING ADULT,31,HOME,7376
OTHER NON WORKING ADULT,31,WORK,285
OTHER NON WORKING ADULT,31,SCHOOL,106
OTHER NON WORKING ADULT,31,ESCORT,27
OTHER NON WORKING ADULT,31,SHOP,466
OTHER NON WORKING ADULT,31,MEAL,249
OTHER NON WORKING ADULT,31,SOC AND REC,580
OTHER NON WORKING ADULT,31,COMMUTE,683
OTHER NON WORKING ADULT,31,OTHER,18
OTHER NON WORKING ADULT,32,HOME,7474
OTHER NON WORKING ADULT,32,WORK,253
OTHER NON WORKING ADULT,32,SCHOOL,79
OTHER NON WORKING ADULT,32,ESCORT,22
OTHER NON WORKING ADULT,32,SHOP,501
OTHER NON WORKING ADULT,32,MEAL,245
OTHER NON WORKING ADULT,32,SOC AND REC,631
OTHER NON WORKING ADULT,32,COMMUTE,568
OTHER NON WORKING ADULT,32,OTHER,17
OTHER NON WORKING ADULT,33,HOME,7492
OTHER NON WORKING ADULT,33,WORK,205
OTHER NON WORKING ADULT,33,SCHOOL,60
OTHER NON WORKING ADULT,33,ESCORT,25
OTHER NON WORKING ADULT,33,SHOP,494
OTHER NON WORKING ADULT,33,MEAL,286
OTHER NON WORKING ADULT,33,SOC AND REC,669
OTHER NON WORKING ADULT,33,COMMUTE,543
OTHER NON WORKING ADULT,33,OTHER,17
OTHER NON WORKING ADULT,34,HOME,7842
OTHER NON WORKING ADULT,34,WORK,194
OTHER NON WORKING ADULT,34,SCHOOL,62
OTHER NON WORKING ADULT,34,ESCORT,30
OTHER NON WORKING ADULT,34,SHOP,377
OTHER NON WORKING ADULT,34,MEAL,255
OTHER NON WORKING ADULT,34,SOC AND REC,617
OTHER NON WORKING ADULT,34,COMMUTE,395
OTHER NON WORKING ADULT,34,OTHER,18
OTHER NON WORKING ADULT,35,HOME,8049
OTHER NON WORKING ADULT,35,WORK,173
OTHER NON WORKING ADULT,35,SCHOOL,48
OTHER NON WORKING ADULT,35,ESCORT,20
OTHER NON WORKING ADULT,35,SHOP,260
OTHER NON WORKING ADULT,35,MEAL,284
OTHER NON WORKING ADULT,35,SOC AND REC,591
OTHER NON WORKING ADULT,35,COMMUTE,343
OTHER NON WORKING ADULT,35,OTHER,23
OTHER NON WORKING ADULT,36,HOME,8293
OTHER NON WORKING ADULT,36,WORK,151
OTHER NON WORKING ADULT,36,SCHOOL,39
OTHER NON WORKING ADULT,36,ESCORT,13
OTHER NON WORKING ADULT,36,SHOP,161
OTHER NON WORKING ADULT,36,MEAL,271
OTHER NON WORKING ADULT,36,SOC AND REC,499
OTHER NON WORKING ADULT,36,COMMUTE,334
OTHER NON WORKING ADULT,36,OTHER,28
OTHER NON WORKING ADULT,37,HOME,8544
OTHER NON WORKING ADULT,37,WORK,107
OTHER NON WORKING ADULT,37,SCHOOL,29
OTHER NON WORKING ADULT,37,ESCORT,4
OTHER NON WORKING ADULT,37,SHOP,109
OTHER NON WORKING ADULT,37,MEAL,219
OTHER NON WORKING ADULT,37,SOC AND REC,413
OTHER NON WORKING ADULT,37,COMMUTE,335
OTHER NON WORKING ADULT,37,OTHER,30
OTHER NON WORKING ADULT,38,HOME,8709
OTHER NON WORKING ADULT,38,WORK,94
OTHER NON WORKING ADULT,38,SCHOOL,23
OTHER NON WORKING ADULT,38,ESCORT,8
OTHER NON WORKING ADULT,38,SHOP,125
OTHER NON WORKING ADULT,38,MEAL,126
OTHER NON WORKING ADULT,38,SOC AND REC,268
OTHER NON WORKING ADULT,38,COMMUTE,407
OTHER NON WORKING ADULT,38,OTHER,30
OTHER NON WORKING ADULT,39,HOME,9030
OTHER NON WORKING ADULT,39,WORK,85
OTHER NON WORKING ADULT,39,SCHOOL,20
OTHER NON WORKING ADULT,39,ESCORT,7
OTHER NON WORKING ADULT,39,SHOP,87
OTHER NON WORKING ADULT,39,MEAL,115
OTHER NON WORKING ADULT,39,SOC AND REC,138
OTHER NON WORKING ADULT,39,COMMUTE,277
OTHER NON WORKING ADULT,39,OTHER,31
OTHER NON WORKING ADULT,40,HOME,9267
OTHER NON WORKING ADULT,40,WORK,63
OTHER NON WORKING ADULT,40,SCHOOL,6
OTHER NON WORKING ADULT,40,ESCORT,9
OTHER NON WORKING ADULT,40,SHOP,78
OTHER NON WORKING ADULT,40,MEAL,104
OTHER NON WORKING ADULT,40,SOC AND REC,69
OTHER NON WORKING ADULT,40,COMMUTE,163
OTHER NON WORKING ADULT,40,OTHER,31
OTHER NON WORKING ADULT,41,HOME,9386
OTHER NON WORKING ADULT,41,WORK,50
OTHER NON WORKING ADULT,41,SCHOOL,4
OTHER NON WORKING ADULT,41,ESCORT,11
OTHER NON WORKING ADULT,41,SHOP,43
OTHER NON WORKING ADULT,41,MEAL,11
OTHER NON WORKING ADULT,41,SOC AND REC,78
OTHER NON WORKING ADULT,41,COMMUTE,177
OTHER NON WORKING ADULT,41,OTHER,31
OTHER NON WORKING ADULT,42,HOME,9479
OTHER NON WORKING ADULT,42,WORK,41
OTHER NON WORKING ADULT,42,SCHOOL,4
OTHER NON WORKING ADULT,42,ESCORT,16
OTHER NON WORKING ADULT,42,SHOP,42
OTHER NON WORKING ADULT,42,MEAL,11
OTHER NON WORKING ADULT,42,SOC AND REC,89
OTHER NON WORKING ADULT,42,COMMUTE,75
OTHER NON WORKING ADULT,42,OTHER,32
OTHER NON WORKING ADULT,43,HOME,9478
OTHER NON WORKING ADULT,43,WORK,40
OTHER NON WORKING ADULT,43,SCHOOL,4
OTHER NON WORKING ADULT,43,ESCORT,9
OTHER NON WORKING ADULT,43,SHOP,45
OTHER NON WORKING ADULT,43,MEAL,13
OTHER NON WORKING ADULT,43,SOC AND REC,78
OTHER NON WORKING ADULT,43,COMMUTE,91
OTHER NON WORKING ADULT,43,OTHER,32
OTHER NON WORKING ADULT,44,HOME,9538
OTHER NON WORKING ADULT,44,WORK,13
OTHER NON WORKING ADULT,44,SCHOOL,2
OTHER NON WORKING ADULT,44,ESCORT,5
OTHER NON WORKING ADULT,44,SHOP,42
OTHER NON WORKING ADULT,44,MEAL,11
OTHER NON WORKING ADULT,44,SOC AND REC,70
OTHER NON WORKING ADULT,44,COMMUTE,69
OTHER NON WORKING ADULT,44,OTHER,40
OTHER NON WORKING ADULT,45,HOME,9574
OTHER NON WORKING ADULT,45,WORK,12
OTHER NON WORKING ADULT,45,SCHOOL,0
OTHER NON WORKING ADULT,45,ESCORT,5
OTHER NON WORKING ADULT,45,SHOP,40
OTHER NON WORKING ADULT,45,MEAL,11
OTHER NON WORKING ADULT,45,SOC AND REC,69
OTHER NON WORKING ADULT,45,COMMUTE,37
OTHER NON WORKING ADULT,45,OTHER,42
OTHER NON WORKING ADULT,46,HOME,9582
OTHER NON WORKING ADULT,46,WORK,12
OTHER NON WORKING ADULT,46,SCHOOL,0
OTHER NON WORKING ADULT,46,ESCORT,5
OTHER NON WORKING ADULT,46,SHOP,31
OTHER NON WORKING ADULT,46,MEAL,11
OTHER NON WORKING ADULT,46,SOC AND REC,56
OTHER NON WORKING ADULT,46,COMMUTE,52
OTHER NON WORKING ADULT,46,OTHER,40
OTHER NON WORKING ADULT,47,HOME,9596
OTHER NON WORKING ADULT,47,WORK,12
OTHER NON WORKING ADULT,47,SCHOOL,0
OTHER NON WORKING ADULT,47,ESCORT,5
OTHER NON WORKING ADULT,47,SHOP,38
OTHER NON WORKING ADULT,47,MEAL,11
OTHER NON WORKING ADULT,47,SOC AND REC,51
OTHER NON WORKING ADULT,47,COMMUTE,45
OTHER NON WORKING ADULT,47,OTHER,32
OTHER NON WORKING ADULT,48,HOME,9618
OTHER NON WORKING ADULT,48,WORK,12
OTHER NON WORKING ADULT,48,SCHOOL,0
OTHER NON WORKING ADULT,48,ESCORT,0
OTHER NON WORKING ADULT,48,SHOP,38
OTHER NON WORKING ADULT,48,MEAL,16
OTHER NON WORKING ADULT,48,SOC AND REC,43
OTHER NON WORKING ADULT,48,COMMUTE,31
OTHER NON WORKING ADULT,48,OTHER,32
SEASONAL RESIDENT,1,HOME,3210
SEASONAL RESIDENT,1,WORK,0
SEASONAL RESIDENT,1,SCHOOL,0
SEASONAL RESIDENT,1,ESCORT,0
SEASONAL RESIDENT,1,SHOP,11
SEASONAL RESIDENT,1,MEAL,7
SEASONAL RESIDENT,1,SOC AND REC,5
SEASONAL RESIDENT,1,COMMUTE,38
SEASONAL RESIDENT,1,OTHER,15
SEASONAL RESIDENT,2,HOME,3208
SEASONAL RESIDENT,2,WORK,2
SEASONAL RESIDENT,2,SCHOOL,0
SEASONAL RESIDENT,2,ESCORT,0
SEASONAL RESIDENT,2,SHOP,19
SEASONAL RESIDENT,2,MEAL,11
SEASONAL RESIDENT,2,SOC AND REC,5
SEASONAL RESIDENT,2,COMMUTE,26
SEASONAL RESIDENT,2,OTHER,15
SEASONAL RESIDENT,3,HOME,3199
SEASONAL RESIDENT,3,WORK,4
SEASONAL RESIDENT,3,SCHOOL,0
SEASONAL RESIDENT,3,ESCORT,0
SEASONAL RESIDENT,3,SHOP,24
SEASONAL RESIDENT,3,MEAL,11
SEASONAL RESIDENT,3,SOC AND REC,5
SEASONAL RESIDENT,3,COMMUTE,26
SEASONAL RESIDENT,3,OTHER,15
SEASONAL RESIDENT,4,HOME,3185
SEASONAL RESIDENT,4,WORK,4
SEASONAL RESIDENT,4,SCHOOL,0
SEASONAL RESIDENT,4,ESCORT,0
SEASONAL RESIDENT,4,SHOP,22
SEASONAL RESIDENT,4,MEAL,7
SEASONAL RESIDENT,4,SOC AND REC,5
SEASONAL RESIDENT,4,COMMUTE,48
SEASONAL RESIDENT,4,OTHER,15
SEASONAL RESIDENT,5,HOME,3175
SEASONAL RESIDENT,5,WORK,5
SEASONAL RESIDENT,5,SCHOOL,0
SEASONAL RESIDENT,5,ESCORT,5
SEASONAL RESIDENT,5,SHOP,12
SEASONAL RESIDENT,5,MEAL,7
SEASONAL RESIDENT,5,SOC AND REC,12
SEASONAL RESIDENT,5,COMMUTE,56
SEASONAL RESIDENT,5,OTHER,15
SEASONAL RESIDENT,6,HOME,3134
SEASONAL RESIDENT,6,WORK,6
SEASONAL RESIDENT,6,SCHOOL,2
SEASONAL RESIDENT,6,ESCORT,5
SEASONAL RESIDENT,6,SHOP,11
SEASONAL RESIDENT,6,MEAL,7
SEASONAL RESIDENT,6,SOC AND REC,17
SEASONAL RESIDENT,6,COMMUTE,88
SEASONAL RESIDENT,6,OTHER,15
SEASONAL RESIDENT,7,HOME,3044
SEASONAL RESIDENT,7,WORK,37
SEASONAL RESIDENT,7,SCHOOL,0
SEASONAL RESIDENT,7,ESCORT,15
SEASONAL RESIDENT,7,SHOP,20
SEASONAL RESIDENT,7,MEAL,7
SEASONAL RESIDENT,7,SOC AND REC,34
SEASONAL RESIDENT,7,COMMUTE,114
SEASONAL RESIDENT,7,OTHER,15
SEASONAL RESIDENT,8,HOME,3000
SEASONAL RESIDENT,8,WORK,43
SEASONAL RESIDENT,8,SCHOOL,3
SEASONAL RESIDENT,8,ESCORT,55
SEASONAL RESIDENT,8,SHOP,23
SEASONAL RESIDENT,8,MEAL,7
SEASONAL RESIDENT,8,SOC AND REC,37
SEASONAL RESIDENT,8,COMMUTE,102
SEASONAL RESIDENT,8,OTHER,15
SEASONAL RESIDENT,9,HOME,2906
SEASONAL RESIDENT,9,WORK,68
SEASONAL RESIDENT,9,SCHOOL,41
SEASONAL RESIDENT,9,ESCORT,48
SEASONAL RESIDENT,9,SHOP,47
SEASONAL RESIDENT,9,MEAL,7
SEASONAL RESIDENT,9,SOC AND REC,14
SEASONAL RESIDENT,9,COMMUTE,134
SEASONAL RESIDENT,9,OTHER,19
SEASONAL RESIDENT,10,HOME,2632
SEASONAL RESIDENT,10,WORK,132
SEASONAL RESIDENT,10,SCHOOL,54
SEASONAL RESIDENT,10,ESCORT,74
SEASONAL RESIDENT,10,SHOP,76
SEASONAL RESIDENT,10,MEAL,7
SEASONAL RESIDENT,10,SOC AND REC,23
SEASONAL RESIDENT,10,COMMUTE,267
SEASONAL RESIDENT,10,OTHER,19
SEASONAL RESIDENT,11,HOME,2427
SEASONAL RESIDENT,11,WORK,272
SEASONAL RESIDENT,11,SCHOOL,57
SEASONAL RESIDENT,11,ESCORT,99
SEASONAL RESIDENT,11,SHOP,106
SEASONAL RESIDENT,11,MEAL,10
SEASONAL RESIDENT,11,SOC AND REC,59
SEASONAL RESIDENT,11,COMMUTE,235
SEASONAL RESIDENT,11,OTHER,19
SEASONAL RESIDENT,12,HOME,2313
SEASONAL RESIDENT,12,WORK,349
SEASONAL RESIDENT,12,SCHOOL,61
SEASONAL RESIDENT,12,ESCORT,115
SEASONAL RESIDENT,12,SHOP,105
SEASONAL RESIDENT,12,MEAL,3
SEASONAL RESIDENT,12,SOC AND REC,89
SEASONAL RESIDENT,12,COMMUTE,235
SEASONAL RESIDENT,12,OTHER,15
SEASONAL RESIDENT,13,HOME,2131
SEASONAL RESIDENT,13,WORK,387
SEASONAL RESIDENT,13,SCHOOL,74
SEASONAL RESIDENT,13,ESCORT,123
SEASONAL RESIDENT,13,SHOP,124
SEASONAL RESIDENT,13,MEAL,6
SEASONAL RESIDENT,13,SOC AND REC,119
SEASONAL RESIDENT,13,COMMUTE,306
SEASONAL RESIDENT,13,OTHER,15
SEASONAL RESIDENT,14,HOME,1938
SEASONAL RESIDENT,14,WORK,437
SEASONAL RESIDENT,14,SCHOOL,87
SEASONAL RESIDENT,14,ESCORT,118
SEASONAL RESIDENT,14,SHOP,216
SEASONAL RESIDENT,14,MEAL,13
SEASONAL RESIDENT,14,SOC AND REC,160
SEASONAL RESIDENT,14,COMMUTE,300
SEASONAL RESIDENT,14,OTHER,15
SEASONAL RESIDENT,15,HOME,1742
SEASONAL RESIDENT,15,WORK,442
SEASONAL RESIDENT,15,SCHOOL,101
SEASONAL RESIDENT,15,ESCORT,109
SEASONAL RESIDENT,15,SHOP,290
SEASONAL RESIDENT,15,MEAL,24
SEASONAL RESIDENT,15,SOC AND REC,216
SEASONAL RESIDENT,15,COMMUTE,348
SEASONAL RESIDENT,15,OTHER,15
SEASONAL RESIDENT,16,HOME,1708
SEASONAL RESIDENT,16,WORK,467
SEASONAL RESIDENT,16,SCHOOL,117
SEASONAL RESIDENT,16,ESCORT,115
SEASONAL RESIDENT,16,SHOP,270
SEASONAL RESIDENT,16,MEAL,26
SEASONAL RESIDENT,16,SOC AND REC,227
SEASONAL RESIDENT,16,COMMUTE,341
SEASONAL RESIDENT,16,OTHER,15
SEASONAL RESIDENT,17,HOME,1699
SEASONAL RESIDENT,17,WORK,495
SEASONAL RESIDENT,17,SCHOOL,117
SEASONAL RESIDENT,17,ESCORT,118
SEASONAL RESIDENT,17,SHOP,290
SEASONAL RESIDENT,17,MEAL,22
SEASONAL RESIDENT,17,SOC AND REC,218
SEASONAL RESIDENT,17,COMMUTE,312
SEASONAL RESIDENT,17,OTHER,15
SEASONAL RESIDENT,18,HOME,1574
SEASONAL RESIDENT,18,WORK,494
SEASONAL RESIDENT,18,SCHOOL,127
SEASONAL RESIDENT,18,ESCORT,118
SEASONAL RESIDENT,18,SHOP,289
SEASONAL RESIDENT,18,MEAL,38
SEASONAL RESIDENT,18,SOC AND REC,223
SEASONAL RESIDENT,18,COMMUTE,403
SEASONAL RESIDENT,18,OTHER,19
SEASONAL RESIDENT,19,HOME,1610
SEASONAL RESIDENT,19,WORK,519
SEASONAL RESIDENT,19,SCHOOL,142
SEASONAL RESIDENT,19,ESCORT,116
SEASONAL RESIDENT,19,SHOP,259
SEASONAL RESIDENT,19,MEAL,52
SEASONAL RESIDENT,19,SOC AND REC,190
SEASONAL RESIDENT,19,COMMUTE,381
SEASONAL RESIDENT,19,OTHER,15
SEASONAL RESIDENT,20,HOME,1629
SEASONAL RESIDENT,20,WORK,522
SEASONAL RESIDENT,20,SCHOOL,139
SEASONAL RESIDENT,20,ESCORT,105
SEASONAL RESIDENT,20,SHOP,298
SEASONAL RESIDENT,20,MEAL,96
SEASONAL RESIDENT,20,SOC AND REC,189
SEASONAL RESIDENT,20,COMMUTE,293
SEASONAL RESIDENT,20,OTHER,15
SEASONAL RESIDENT,21,HOME,1624
SEASONAL RESIDENT,21,WORK,517
SEASONAL RESIDENT,21,SCHOOL,151
SEASONAL RESIDENT,21,ESCORT,100
SEASONAL RESIDENT,21,SHOP,300
SEASONAL RESIDENT,21,MEAL,105
SEASONAL RESIDENT,21,SOC AND REC,191
SEASONAL RESIDENT,21,COMMUTE,282
SEASONAL RESIDENT,21,OTHER,15
SEASONAL RESIDENT,22,HOME,1647
SEASONAL RESIDENT,22,WORK,508
SEASONAL RESIDENT,22,SCHOOL,147
SEASONAL RESIDENT,22,ESCORT,98
SEASONAL RESIDENT,22,SHOP,314
SEASONAL RESIDENT,22,MEAL,85
SEASONAL RESIDENT,22,SOC AND REC,220
SEASONAL RESIDENT,22,COMMUTE,250
SEASONAL RESIDENT,22,OTHER,15
SEASONAL RESIDENT,23,HOME,1589
SEASONAL RESIDENT,23,WORK,527
SEASONAL RESIDENT,23,SCHOOL,143
SEASONAL RESIDENT,23,ESCORT,97
SEASONAL RESIDENT,23,SHOP,304
SEASONAL RESIDENT,23,MEAL,61
SEASONAL RESIDENT,23,SOC AND REC,228
SEASONAL RESIDENT,23,COMMUTE,321
SEASONAL RESIDENT,23,OTHER,15
SEASONAL RESIDENT,24,HOME,1596
SEASONAL RESIDENT,24,WORK,513
SEASONAL RESIDENT,24,SCHOOL,116
SEASONAL RESIDENT,24,ESCORT,97
SEASONAL RESIDENT,24,SHOP,322
SEASONAL RESIDENT,24,MEAL,36
SEASONAL RESIDENT,24,SOC AND REC,218
SEASONAL RESIDENT,24,COMMUTE,361
SEASONAL RESIDENT,24,OTHER,25
SEASONAL RESIDENT,25,HOME,1610
SEASONAL RESIDENT,25,WORK,472
SEASONAL RESIDENT,25,SCHOOL,93
SEASONAL RESIDENT,25,ESCORT,88
SEASONAL RESIDENT,25,SHOP,292
SEASONAL RESIDENT,25,MEAL,23
SEASONAL RESIDENT,25,SOC AND REC,245
SEASONAL RESIDENT,25,COMMUTE,429
SEASONAL RESIDENT,25,OTHER,34
SEASONAL RESIDENT,26,HOME,1795
SEASONAL RESIDENT,26,WORK,453
SEASONAL RESIDENT,26,SCHOOL,74
SEASONAL RESIDENT,26,ESCORT,54
SEASONAL RESIDENT,26,SHOP,249
SEASONAL RESIDENT,26,MEAL,20
SEASONAL RESIDENT,26,SOC AND REC,208
SEASONAL RESIDENT,26,COMMUTE,399
SEASONAL RESIDENT,26,OTHER,33
SEASONAL RESIDENT,27,HOME,1810
SEASONAL RESIDENT,27,WORK,449
SEASONAL RESIDENT,27,SCHOOL,55
SEASONAL RESIDENT,27,ESCORT,72
SEASONAL RESIDENT,27,SHOP,264
SEASONAL RESIDENT,27,MEAL,39
SEASONAL RESIDENT,27,SOC AND REC,172
SEASONAL RESIDENT,27,COMMUTE,399
SEASONAL RESIDENT,27,OTHER,26
SEASONAL RESIDENT,28,HOME,2021
SEASONAL RESIDENT,28,WORK,398
SEASONAL RESIDENT,28,SCHOOL,54
